PLYNO,DEPOSIT_SEQ,DEPOSIT_DATE,PRINCIPAL,FACTOR,BALANCE,STEP1_END_DATE,DED_AMT
282120090000065,105,2018-06-25,136839.0,1.0353746926229508,141679.63756383196,2019-10-05,0.0
282120090000065,106,2018-07-25,136839.0,1.0330586065573772,141362.70666270494,2019-10-05,0.0
282120090000065,107,2018-08-25,136839.0,1.0306653176229508,141035.21139820697,2019-10-05,0.0
282120090000065,108,2018-09-25,136839.0,1.0282720286885245,140707.716133709,2019-10-05,0.0
282120090000065,109,2018-10-25,136839.0,1.0259931506849316,140395.87674657535,2019-10-05,0.0
282120090000065,110,2018-11-25,136839.0,1.0236575342465752,140076.2733287671,2019-10-05,0.0
282120090000065,111,2018-12-25,136839.0,1.0213972602739727,139766.97969863014,2019-10-05,0.0
282120090000065,112,2019-01-25,136839.0,1.0190616438356164,139447.37628082192,2019-10-05,0.0
282120090000065,113,2019-02-25,136839.0,1.0167260273972603,139127.7728630137,2019-10-05,0.0
282120090000065,114,2019-03-25,136839.0,1.0145765027322404,138833.63405737706,2019-10-05,0.0
282120090000065,115,2019-04-25,136839.0,1.0122472677595629,138514.90387295082,2019-10-05,0.0
282120090000065,116,2019-05-27,136839.0,1.0098428961748633,138185.89206967212,2019-10-05,0.0
282120090000065,117,2019-06-25,136839.0,1.0076639344262295,137887.72512295083,2019-10-05,0.0
282120090000065,118,2019-07-25,136839.0,1.0054098360655739,137579.27655737707,2019-10-05,0.0
282120090000065,119,2019-08-26,136839.0,1.0030054644808744,137250.26475409837,2019-10-05,0.0
282120090000065,120,2019-09-25,136839.0,1.0007513661202185,136941.8161885246,2019-10-05,0.0
282120090000064,1,2009-10-05,136839.0,1.438543012601876,196848.7873014281,2019-10-05,711428.5714285715
282120090000064,2,2009-11-05,136839.0,1.432386691454392,196006.36247192754,2019-10-05,702857.1428571428
282120090000064,3,2009-12-05,136839.0,1.42635470625178,195180.95164878733,2019-10-05,694285.7142857143
282120090000064,4,2010-01-05,136839.0,1.4201597070127576,194333.23414791873,2019-10-05,685714.2857142857
282120090000064,5,2010-02-05,136839.0,1.4140827404106455,193501.66811505234,2019-10-05,677142.8571428572
282120090000064,6,2010-03-05,136839.0,1.4085471598966015,192744.18481309107,2019-10-05,668571.4285714286
282120090000064,7,2010-04-05,136839.0,1.402623986898992,191933.66374327117,2019-10-05,660000.0
282120090000064,8,2010-05-05,136839.0,1.3969076883644147,191151.45116809814,2019-10-05,651428.5714285715
282120090000064,9,2010-06-05,136839.0,1.3910165278756748,190345.31065797945,2019-10-05,642857.1428571428
282120090000064,10,2010-07-05,136839.0,1.385348904704434,189569.75877085005,2019-10-05,634285.7142857143
282120090000064,11,2010-08-05,136839.0,1.3796016505896014,188783.31026503045,2019-10-05,625714.2857142857
282120090000064,12,2010-09-05,136839.0,1.3738721387500992,187999.28959442483,2019-10-05,617142.8571428572
282120090000064,13,2010-10-05,136839.0,1.3683450377215058,187242.96661677313,2019-10-05,608571.4285714285
282120090000064,14,2010-11-05,136839.0,1.3627625906582417,186479.07014308314,2019-10-05,600000.0
282120090000064,15,2010-12-05,136839.0,1.3575899839940224,185771.25581975802,2019-10-05,591428.5714285714
282120090000064,16,2011-01-05,136839.0,1.3524589469583048,185069.12984282747,2019-10-05,582857.1428571428
282120090000064,17,2011-02-05,136839.0,1.3474345660138927,184381.59857877507,2019-10-05,574285.7142857143
282120090000064,18,2011-03-05,136839.0,1.342829454301564,183751.4396971717,2019-10-05,565714.2857142857
282120090000064,19,2011-04-05,136839.0,1.3377976132404084,183062.88759820425,2019-10-05,557142.8571428572
282120090000064,20,2011-05-05,136839.0,1.3327460092558037,182371.6311605549,2019-10-05,548571.4285714285
